Unnamed: 0,flight_site_code,image_name,subject_id,x,y,tool_label,phase_tag,user_id,user_name,mission_name,image_path,width,height
15,SFM1,SFM01-1-1_184.jpg,47968013,279.64471435546875,199.890869140625,Adult Male alone,Iguanas 1st launch,,ec17f4ab6a51fee747c3f1e5f0a004c5,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-1-1_184.jpg,600,630
16,SFM1,SFM01-1-1_184.jpg,47968013,407.6985473632813,321.648681640625,Adult Male alone,Iguanas 1st launch,,ec17f4ab6a51fee747c3f1e5f0a004c5,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-1-1_184.jpg,600,630
17,SRL1,SRL01-2-2_84.jpg,47980222,698.8797607421875,258.6622009277344,Adult Male alone,Iguanas 1st launch,3a60a5b421358b1c5ced16b77374ca90,7b40c79d49ff3e23a2ba2a8b8ddecca6,SRL1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SRL1/SRL01-2-2_84.jpg,1315,1308
18,,SRL01-2-2_54.jpg,48026608,454.6437683105469,706.0768432617188,"Others (females, young males, juveniles and tails)",Iguanas 1st launch,e3d8739da5e12ad21025d1ebf5ac6734,e383840d993d9e64951a234ed5d49408,SRL1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SRL1/SRL01-2-2_54.jpg,1315,1308
19,,SRL01-2-2_54.jpg,48026608,389.9649963378906,717.8366088867188,Adult Male alone,Iguanas 1st launch,e3d8739da5e12ad21025d1ebf5ac6734,e383840d993d9e64951a234ed5d49408,SRL1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SRL1/SRL01-2-2_54.jpg,1315,1308
20,SFM1,SFM01-1-2_265.jpg,47968410,125.91277313232422,92.24432373046876,Adult Male alone,Iguanas 1st launch,69e42ee1eb5fe9b3baf794f2c94eb2c5,fa968ab42159d39cd3f81caf2b9a7e5c,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-1-2_265.jpg,599,630
21,SFM1,SFM01-2-2-2_302.jpg,47969853,549.63330078125,540.9666748046875,Adult Male alone,Iguanas 1st launch,,ec17f4ab6a51fee747c3f1e5f0a004c5,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_302.jpg,667,649
22,,SRL01-2-2_18.jpg,48025990,149.20758056640625,447.7061462402344,Adult Male alone,Iguanas 1st launch,6329942495d23f1ec5b7df9d5d5b0d44,fa6025019386198e66276579bce0fb89,SRL1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SRL1/SRL01-2-2_18.jpg,1314,1308
23,SRL1,SRL01-2-2_84.jpg,47980222,707.8812255859375,250.16873168945312,Adult Male alone,Iguanas 1st launch,b295e015bea62c67ec3d7f55e5fb1b81,8fb8ab52b6d9d1da90b4f6e1bdc3d52f,SRL1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SRL1/SRL01-2-2_84.jpg,1315,1308
24,SRL1,SRL01-2-2_84.jpg,47980222,74.12053680419922,877.5758666992188,"Could be an iguana, not sure",Iguanas 1st launch,b295e015bea62c67ec3d7f55e5fb1b81,8fb8ab52b6d9d1da90b4f6e1bdc3d52f,SRL1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SRL1/SRL01-2-2_84.jpg,1315,1308
25,SFM1,SFM01-2-2-3_149.jpg,47970139,57.739017486572266,178.5330810546875,"Others (females, young males, juveniles and tails)",Iguanas 1st launch,,ec17f4ab6a51fee747c3f1e5f0a004c5,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-3_149.jpg,589,573
26,SFM1,SFM01-2-2-3_231.jpg,47970262,403.9872131347656,260.7859191894531,"Others (females, young males, juveniles and tails)",Iguanas 1st launch,0cb2c4c68ef3999e82a7ff3da3e48ddc,fc09d27840a79c20e1ec9797d1c158fc,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-3_231.jpg,588,573
27,SFM1,SFM01-2-2-3_231.jpg,47970262,479.0759582519531,372.6289978027344,"Others (females, young males, juveniles and tails)",Iguanas 1st launch,0cb2c4c68ef3999e82a7ff3da3e48ddc,fc09d27840a79c20e1ec9797d1c158fc,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-3_231.jpg,588,573
28,SFM1,SFM01-2-2-3_231.jpg,47970262,496.4534606933594,440.1339416503906,"Could be an iguana, not sure",Iguanas 1st launch,0cb2c4c68ef3999e82a7ff3da3e48ddc,fc09d27840a79c20e1ec9797d1c158fc,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-3_231.jpg,588,573
29,SFM1,SFM01-2-2-3_231.jpg,47970262,453.6780700683594,414.7360229492188,"Others (females, young males, juveniles and tails)",Iguanas 1st launch,0cb2c4c68ef3999e82a7ff3da3e48ddc,fc09d27840a79c20e1ec9797d1c158fc,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-3_231.jpg,588,573
30,SFM1,SFM01-1-2_245.jpg,47968393,253.7626190185547,485.9439392089844,Adult Male alone,Iguanas 1st launch,,ec17f4ab6a51fee747c3f1e5f0a004c5,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-1-2_245.jpg,599,630
31,SFM1,SFM01-2-2-2_344.jpg,47969952,146.4542236328125,177.20050048828125,"Could be an iguana, not sure",Iguanas 1st launch,d30dad3957e11a0f5fa938bb3b201c1b,8eb2885b9b932ae73b33bffa840ced70,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_344.jpg,666,649
32,SFM1,SFM01-2-2-2_344.jpg,47969952,61.89021682739258,83.88849639892578,"Others (females, young males, juveniles and tails)",Iguanas 1st launch,d30dad3957e11a0f5fa938bb3b201c1b,8eb2885b9b932ae73b33bffa840ced70,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_344.jpg,666,649
33,SFM1,SFM01-2-2-2_344.jpg,47969952,112.92021942138672,23.381498336791992,"Others (females, young males, juveniles and tails)",Iguanas 1st launch,d30dad3957e11a0f5fa938bb3b201c1b,8eb2885b9b932ae73b33bffa840ced70,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_344.jpg,666,649
34,SFM1,SFM01-2-2-2_344.jpg,47969952,126.04222106933594,343.4125061035156,"Others (females, young males, juveniles and tails)",Iguanas 1st launch,d30dad3957e11a0f5fa938bb3b201c1b,8eb2885b9b932ae73b33bffa840ced70,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_344.jpg,666,649
35,SFM1,SFM01-2-2-2_344.jpg,47969952,163.95022583007812,9.530497550964355,Adult Male alone,Iguanas 1st launch,d30dad3957e11a0f5fa938bb3b201c1b,8eb2885b9b932ae73b33bffa840ced70,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_344.jpg,666,649
36,SFM1,SFM01-2-2-2_344.jpg,47969952,198.21322631835935,53.99949645996094,Adult Male alone,Iguanas 1st launch,d30dad3957e11a0f5fa938bb3b201c1b,8eb2885b9b932ae73b33bffa840ced70,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_344.jpg,666,649
37,SFM1,SFM01-2-2-2_344.jpg,47969952,89.59221649169922,98.46849822998048,Adult Male in a lek,Iguanas 1st launch,d30dad3957e11a0f5fa938bb3b201c1b,8eb2885b9b932ae73b33bffa840ced70,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_344.jpg,666,649
38,SFM1,SFM01-2-2-2_344.jpg,47969952,95.4242172241211,53.2704963684082,"Could be an iguana, not sure",Iguanas 1st launch,d30dad3957e11a0f5fa938bb3b201c1b,8eb2885b9b932ae73b33bffa840ced70,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_344.jpg,666,649
39,SFM1,SFM01-2-2-2_325.jpg,47969918,318.46875,98.0,Adult Male alone,Iguanas 1st launch,1f84aea97e6d72aafbd1f54c0a88279d,6dd4c2d73d489df32d8fc1847f93ab73,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_325.jpg,667,649
40,SFM1,SFM01-2-2-2_325.jpg,47969918,580.46875,330.0,"Others (females, young males, juveniles and tails)",Iguanas 1st launch,1f84aea97e6d72aafbd1f54c0a88279d,6dd4c2d73d489df32d8fc1847f93ab73,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_325.jpg,667,649
41,SFM1,SFM01-1-2_57.jpg,47968499,270.46875,45.0,Adult Male alone,Iguanas 1st launch,1f84aea97e6d72aafbd1f54c0a88279d,6dd4c2d73d489df32d8fc1847f93ab73,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-1-2_57.jpg,599,630
42,SFM1,SFM01-2-2-2_333.jpg,47969945,485.19573974609375,36.31135940551758,Adult Male in a lek,Iguanas 1st launch,,ec17f4ab6a51fee747c3f1e5f0a004c5,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_333.jpg,666,649
43,SFM1,SFM01-2-2-2_333.jpg,47969945,381.377685546875,81.83157348632812,"Others (females, young males, juveniles and tails)",Iguanas 1st launch,,ec17f4ab6a51fee747c3f1e5f0a004c5,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_333.jpg,666,649
44,SRPB1,SRPB02-2-2_153.jpg,47988580,37.96875,81.0,"Others (females, young males, juveniles and tails)",Iguanas 1st launch,1f84aea97e6d72aafbd1f54c0a88279d,6dd4c2d73d489df32d8fc1847f93ab73,SRPB1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SRPB1/SRPB02-2-2_153.jpg,762,712
45,SRL1,SRL01-1-2_175.jpg,47979592,492.96875,482.0,Adult Male alone,Iguanas 1st launch,1f84aea97e6d72aafbd1f54c0a88279d,6dd4c2d73d489df32d8fc1847f93ab73,SRL1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SRL1/SRL01-1-2_175.jpg,744,696
46,SRL1,SRL01-1-2_175.jpg,47979592,408.96875,637.0,"Others (females, young males, juveniles and tails)",Iguanas 1st launch,1f84aea97e6d72aafbd1f54c0a88279d,6dd4c2d73d489df32d8fc1847f93ab73,SRL1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SRL1/SRL01-1-2_175.jpg,744,696
47,SFM1,SFM01-2-2-2_271.jpg,47969763,240.2473297119141,524.4417114257812,"Others (females, young males, juveniles and tails)",Iguanas 1st launch,,ec17f4ab6a51fee747c3f1e5f0a004c5,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_271.jpg,667,648
48,SFM1,SFM01-1-2_57.jpg,47968499,269.51171875,46.62847900390625,Adult Male alone,Iguanas 1st launch,d9a428070cb81ee4046e71f822f649e1,d6049a54aac322a77232295ae2cf8804,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-1-2_57.jpg,599,630
49,SFM1,SFM01-1-2_57.jpg,47968499,342.9765625,60.5,"Could be an iguana, not sure",Iguanas 1st launch,d9a428070cb81ee4046e71f822f649e1,d6049a54aac322a77232295ae2cf8804,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-1-2_57.jpg,599,630
50,SFM1,SFM01-2-2-1_320.jpg,47969515,141.57501220703125,272.5625305175781,Adult Male alone,Iguanas 1st launch,64179dd5fbb76d326d3f66b0beab47af,09798b19e2b3a569e571204dff452b33,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-1_320.jpg,667,649
51,SRL1,SRL01-2-2_60.jpg,47980090,933.0482177734376,745.3196411132812,Adult Male alone,Iguanas 1st launch,83fe6ba2fb96440cbbc18cc5e1a2d13d,9cc9a00defe9adece98c9f35d9258f1f,SRL1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SRL1/SRL01-2-2_60.jpg,1315,1308
52,SRL1,SRL01-2-2_60.jpg,47980090,1112.611572265625,875.4158935546875,"Others (females, young males, juveniles and tails)",Iguanas 1st launch,83fe6ba2fb96440cbbc18cc5e1a2d13d,9cc9a00defe9adece98c9f35d9258f1f,SRL1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SRL1/SRL01-2-2_60.jpg,1315,1308
53,SRL1,SRL01-2-2_60.jpg,47980090,416.3557739257813,82.79572296142578,Adult Male alone,Iguanas 1st launch,83fe6ba2fb96440cbbc18cc5e1a2d13d,9cc9a00defe9adece98c9f35d9258f1f,SRL1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SRL1/SRL01-2-2_60.jpg,1315,1308
54,SRL1,SRL01-2-2_60.jpg,47980090,397.8926086425781,191.45571899414065,Adult Male alone,Iguanas 1st launch,83fe6ba2fb96440cbbc18cc5e1a2d13d,9cc9a00defe9adece98c9f35d9258f1f,SRL1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SRL1/SRL01-2-2_60.jpg,1315,1308
55,SRPB1,SRPB01-2-1_218.jpg,47984737,396.1341247558594,552.9541015625,"Could be an iguana, not sure",Iguanas 1st launch,f6aff69a3f9bb0bc680f525b303a8e84,e6a1a1f6e1e3bfee7fe4167ae2169e01,SRPB1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SRPB1/SRPB01-2-1_218.jpg,768,686
56,SFM1,SFM01-2-2-3_149.jpg,47970139,65.14949798583984,173.93548583984375,"Could be an iguana, not sure",Iguanas 1st launch,c9218ab6ef45dafa8826a3cf67a7cb9a,b6befa8d9df8e2f68886f2f43b0c2758,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-3_149.jpg,589,573
57,SRL1,SRL01-1-1_112.jpg,47978925,274.96875,526.0,Adult Male alone,Iguanas 1st launch,527f343099b35cafeeb6970615884a35,5cf5d417e30a9fee84582d1d5efbc0e3,SRL1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SRL1/SRL01-1-1_112.jpg,736,696
58,SFM1,SFM01-2-2-2_367.jpg,47969981,331.1333312988281,452.9666748046875,Adult Male alone,Iguanas 1st launch,0732e12f9477e6fe0e147ed7e78f4c7b,33c47797b24a72c16e23569df0ab4bc6,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_367.jpg,666,648
59,SFM1,SFM01-2-2-2_367.jpg,47969981,364.1333312988281,510.9666748046875,"Others (females, young males, juveniles and tails)",Iguanas 1st launch,0732e12f9477e6fe0e147ed7e78f4c7b,33c47797b24a72c16e23569df0ab4bc6,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_367.jpg,666,648
60,SRL1,SRL01-1-2_175.jpg,47979592,489.96875,478.0,Adult Male alone,Iguanas 1st launch,c8f4187233731811af4e1d86b6723311,02c2892319e7e4052ef566023be16a8a,SRL1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SRL1/SRL01-1-2_175.jpg,744,696
61,SRL1,SRL01-1-2_175.jpg,47979592,399.96875,643.0,Adult Male alone,Iguanas 1st launch,c8f4187233731811af4e1d86b6723311,02c2892319e7e4052ef566023be16a8a,SRL1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SRL1/SRL01-1-2_175.jpg,744,696
62,SFM1,SFM01-2-2-1_96.jpg,47969597,452.0082702636719,607.6507568359375,"Could be an iguana, not sure",Iguanas 1st launch,2b6966038cffe75aa808145d28a5d8ba,32b8b7bbf73783bac402f6411cf227ac,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-1_96.jpg,667,649
63,SRL1,SRL01-2-2_73.jpg,47980157,980.907958984375,653.7731323242188,Adult Male alone,Iguanas 1st launch,209cf63572e0f604eb83be4a3aa8ed02,f322bd75e69a189f841039f50ee9b14f,SRL1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SRL1/SRL01-2-2_73.jpg,1315,1308
64,SFM1,SFM01-2-2-1_344.jpg,47969531,494.2125854492188,395.65435791015625,"Others (females, young males, juveniles and tails)",Iguanas 1st launch,221ec52813b09f006df61641608ecea3,3b4ae21c5f5b02a7d7f9ecbc667d4b7e,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-1_344.jpg,666,649
65,SFM1,SFM01-1-2_109.jpg,47968181,494.0,594.25,Adult Male alone,Iguanas 1st launch,251beb5c9b57c4237db51c7d441c46d3,7142c2c0e7f716f3e504cc4e535c937a,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-1-2_109.jpg,599,630
66,SFM1,SFM01-1-1_299.jpg,47968122,574.703125,117.390625,Adult Male alone,Iguanas 1st launch,,ec17f4ab6a51fee747c3f1e5f0a004c5,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-1-1_299.jpg,600,630
67,SFM1,SFM01-1-1_299.jpg,47968122,575.41796875,3.828125,"Could be an iguana, not sure",Iguanas 1st launch,,ec17f4ab6a51fee747c3f1e5f0a004c5,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-1-1_299.jpg,600,630
68,SFM1,SFM01-2-2-2_333.jpg,47969945,480.96875,45.0,Adult Male in a lek,Iguanas 1st launch,1f84aea97e6d72aafbd1f54c0a88279d,6dd4c2d73d489df32d8fc1847f93ab73,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_333.jpg,666,649
69,SFM1,SFM01-2-2-2_333.jpg,47969945,426.96875,154.0,"Others (females, young males, juveniles and tails)",Iguanas 1st launch,1f84aea97e6d72aafbd1f54c0a88279d,6dd4c2d73d489df32d8fc1847f93ab73,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_333.jpg,666,649
70,SFM1,SFM01-2-2-2_333.jpg,47969945,388.96875,161.0,"Others (females, young males, juveniles and tails)",Iguanas 1st launch,1f84aea97e6d72aafbd1f54c0a88279d,6dd4c2d73d489df32d8fc1847f93ab73,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_333.jpg,666,649
71,SFM1,SFM01-2-2-2_333.jpg,47969945,341.96875,125.0,"Others (females, young males, juveniles and tails)",Iguanas 1st launch,1f84aea97e6d72aafbd1f54c0a88279d,6dd4c2d73d489df32d8fc1847f93ab73,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_333.jpg,666,649
72,SFM1,SFM01-2-2-2_333.jpg,47969945,363.96875,71.0,"Others (females, young males, juveniles and tails)",Iguanas 1st launch,1f84aea97e6d72aafbd1f54c0a88279d,6dd4c2d73d489df32d8fc1847f93ab73,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_333.jpg,666,649
73,SFM1,SFM01-2-2-2_333.jpg,47969945,335.96875,45.0,"Others (females, young males, juveniles and tails)",Iguanas 1st launch,1f84aea97e6d72aafbd1f54c0a88279d,6dd4c2d73d489df32d8fc1847f93ab73,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_333.jpg,666,649
74,SFM1,SFM01-2-2-2_333.jpg,47969945,270.96875,10.0,"Others (females, young males, juveniles and tails)",Iguanas 1st launch,1f84aea97e6d72aafbd1f54c0a88279d,6dd4c2d73d489df32d8fc1847f93ab73,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_333.jpg,666,649
75,SFM1,SFM01-2-2-2_333.jpg,47969945,226.96875,31.0,"Others (females, young males, juveniles and tails)",Iguanas 1st launch,1f84aea97e6d72aafbd1f54c0a88279d,6dd4c2d73d489df32d8fc1847f93ab73,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_333.jpg,666,649
76,SFM1,SFM01-2-2-2_333.jpg,47969945,232.96875,68.0,"Others (females, young males, juveniles and tails)",Iguanas 1st launch,1f84aea97e6d72aafbd1f54c0a88279d,6dd4c2d73d489df32d8fc1847f93ab73,SFM1,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/1st launch/SFM1/SFM01-2-2-2_333.jpg,666,649
