Unnamed: 0,flight_site_code,image_name,subject_id,x,y,tool_label,phase_tag,user_id,user_name,mission_name,image_path,width,height
14,FSCI01,FSCI01-1_232.jpg,72340918,295.9244079589844,8.977422714233398,Adult Male alone,Iguanas 2nd launch,e420d35a1ea646006eea5b67a80ae4c4,74a407ea10c24ff0e2c30672740b06d1,South Coast I,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast I/FSCI01-1_232.jpg,1053,1031
15,FMO03,FMO03-1_72.jpg,72338635,32.429527282714844,409.518310546875,Adult Male with a lek,Iguanas 2nd launch,e420d35a1ea646006eea5b67a80ae4c4,74a407ea10c24ff0e2c30672740b06d1,Montura,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/Montura/FMO03-1_72.jpg,1498,1468
16,FMO03,FMO03-1_72.jpg,72338635,58.991695404052734,345.7889099121094,"Others (females, young males, juveniles)",Iguanas 2nd launch,e420d35a1ea646006eea5b67a80ae4c4,74a407ea10c24ff0e2c30672740b06d1,Montura,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/Montura/FMO03-1_72.jpg,1498,1468
17,FMO03,FMO03-1_72.jpg,72338635,-2.4808156490325928,304.0614013671875,"Others (females, young males, juveniles)",Iguanas 2nd launch,e420d35a1ea646006eea5b67a80ae4c4,74a407ea10c24ff0e2c30672740b06d1,Montura,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/Montura/FMO03-1_72.jpg,1498,1468
18,FSCJ02,FSCJ02-2_93.jpg,72341627,152.81846618652344,643.0828857421875,Adult Male alone,Iguanas 2nd launch,,7c2e61e6f7616e305a72930d0b767589,South Coast J,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast J/FSCJ02-2_93.jpg,968,902
19,FSCI01,FSCI01-2_559.jpg,72341196,518.6063232421875,955.93603515625,Adult Male alone,Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast I,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast I/FSCI01-2_559.jpg,1053,1030
20,ESCG01,ESCG01_150.jpg,72373056,691.1024780273438,603.2349243164062,Adult Male alone,Iguanas 2nd launch,e420d35a1ea646006eea5b67a80ae4c4,74a407ea10c24ff0e2c30672740b06d1,South Coast G,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast G/ESCG01_150.jpg,774,752
21,ESCH02,ESCH02-1_112.jpg,72337968,76.640869140625,54.81114959716797,Adult Male alone,Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast H,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast H/ESCH02-1_112.jpg,748,722
22,ESCH02,ESCH02-1_112.jpg,72337968,695.9120483398438,142.62094116210938,"Others (females, young males, juveniles)",Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast H,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast H/ESCH02-1_112.jpg,748,722
23,ESCH02,ESCH02-1_112.jpg,72337968,666.9780883789062,316.2250061035156,"Others (females, young males, juveniles)",Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast H,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast H/ESCH02-1_112.jpg,748,722
24,ESCH02,ESCH02-1_112.jpg,72337968,355.7898254394531,205.212890625,"Others (females, young males, juveniles)",Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast H,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast H/ESCH02-1_112.jpg,748,722
25,ESCH02,ESCH02-1_112.jpg,72337968,375.2760009765625,333.939697265625,"Others (females, young males, juveniles)",Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast H,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast H/ESCH02-1_112.jpg,748,722
26,ESCH02,ESCH02-1_112.jpg,72337968,416.61029052734375,337.4826354980469,"Others (females, young males, juveniles)",Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast H,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast H/ESCH02-1_112.jpg,748,722
27,ESCH02,ESCH02-1_112.jpg,72337968,236.5166473388672,384.75726318359375,"Others (females, young males, juveniles)",Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast H,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast H/ESCH02-1_112.jpg,748,722
28,ESCH02,ESCH02-1_112.jpg,72337968,283.1653747558594,436.7203979492188,"Others (females, young males, juveniles)",Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast H,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast H/ESCH02-1_112.jpg,748,722
29,ESCH02,ESCH02-1_112.jpg,72337968,276.0794677734375,383.5762939453125,"Others (females, young males, juveniles)",Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast H,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast H/ESCH02-1_112.jpg,748,722
30,ESCH02,ESCH02-1_112.jpg,72337968,270.1745910644531,319.8033752441406,"Others (females, young males, juveniles)",Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast H,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast H/ESCH02-1_112.jpg,748,722
31,ESCH02,ESCH02-1_112.jpg,72337968,299.6990966796875,293.8218078613281,"Others (females, young males, juveniles)",Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast H,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast H/ESCH02-1_112.jpg,748,722
32,ESCH02,ESCH02-1_112.jpg,72337968,325.09014892578125,333.3846435546875,"Others (females, young males, juveniles)",Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast H,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast H/ESCH02-1_112.jpg,748,722
33,ESCH02,ESCH02-1_112.jpg,72337968,260.72674560546875,499.3123474121094,Adult Male with a lek,Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast H,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast H/ESCH02-1_112.jpg,748,722
34,ESCH02,ESCH02-1_112.jpg,72337968,652.5869750976562,575.9105834960938,Adult Male alone,Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast H,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast H/ESCH02-1_112.jpg,748,722
35,ESCH02,ESCH02-1_112.jpg,72337968,464.8111572265625,358.6102600097656,"Others (females, young males, juveniles)",Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast H,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast H/ESCH02-1_112.jpg,748,722
36,ESCH02,ESCH02-1_112.jpg,72337968,575.5287475585938,78.34777069091797,"Others (females, young males, juveniles)",Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast H,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast H/ESCH02-1_112.jpg,748,722
37,ESCH02,ESCH02-1_112.jpg,72337968,149.54190063476562,156.24267578125,"Others (females, young males, juveniles)",Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast H,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast H/ESCH02-1_112.jpg,748,722
38,ESCH02,ESCH02-1_112.jpg,72337968,248.27703857421875,661.136474609375,"Others (females, young males, juveniles)",Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast H,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast H/ESCH02-1_112.jpg,748,722
39,ESCH02,ESCH02-1_112.jpg,72337968,210.5705108642578,338.6990661621094,"Others (females, young males, juveniles)",Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast H,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast H/ESCH02-1_112.jpg,748,722
40,EGI04,EGI04-1_141.jpg,72333244,173.34521484375,141.96226501464844,"Others (females, young males, juveniles)",Iguanas 2nd launch,,d24460b5896b88e3c62533aa9e1b67a9,Gardner Islet,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/Gardner Islet/EGI04-1_141.jpg,732,702
41,ESCH01,ESCH01-2_128.jpg,72337819,198.3125,150.75,Adult Male alone,Iguanas 2nd launch,ed2f2116b170e605d0b2d51b861b853b,464dc21b64e057b3221ea12eec0ef447,South Coast H,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast H/ESCH01-2_128.jpg,681,630
42,ESCF01,ESCF01-2_24.jpg,72337568,129.8125,630.75,Adult Male with a lek,Iguanas 2nd launch,a6659e2feb24924f887804a9e21631b1,b1c6dda3688ca229ded5df7c9eb49a41,South Coast F,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast F/ESCF01-2_24.jpg,798,734
43,ESCF01,ESCF01-2_24.jpg,72337568,401.8125,689.75,"Others (females, young males, juveniles)",Iguanas 2nd launch,a6659e2feb24924f887804a9e21631b1,b1c6dda3688ca229ded5df7c9eb49a41,South Coast F,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast F/ESCF01-2_24.jpg,798,734
44,ESCF01,ESCF01-2_24.jpg,72337568,488.8125,698.75,"Others (females, young males, juveniles)",Iguanas 2nd launch,a6659e2feb24924f887804a9e21631b1,b1c6dda3688ca229ded5df7c9eb49a41,South Coast F,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast F/ESCF01-2_24.jpg,798,734
45,ESCF01,ESCF01-2_24.jpg,72337568,70.8125,523.75,"Others (females, young males, juveniles)",Iguanas 2nd launch,a6659e2feb24924f887804a9e21631b1,b1c6dda3688ca229ded5df7c9eb49a41,South Coast F,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast F/ESCF01-2_24.jpg,798,734
46,ESCF01,ESCF01-2_24.jpg,72337568,425.8125,563.75,Adult Male alone,Iguanas 2nd launch,a6659e2feb24924f887804a9e21631b1,b1c6dda3688ca229ded5df7c9eb49a41,South Coast F,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast F/ESCF01-2_24.jpg,798,734
47,ESCG01,ESCG01_214.jpg,72373126,724.5200805664062,158.65489196777344,Adult Male alone,Iguanas 2nd launch,e420d35a1ea646006eea5b67a80ae4c4,74a407ea10c24ff0e2c30672740b06d1,South Coast G,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast G/ESCG01_214.jpg,774,752
48,ESCG01,ESCG01_214.jpg,72373126,143.6522216796875,592.1773681640625,Adult Male alone,Iguanas 2nd launch,e420d35a1ea646006eea5b67a80ae4c4,74a407ea10c24ff0e2c30672740b06d1,South Coast G,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast G/ESCG01_214.jpg,774,752
49,ESCB,ESCB-2.1-2_59.jpg,72337317,1110.571044921875,42.92481994628906,Adult Male with a lek,Iguanas 2nd launch,e420d35a1ea646006eea5b67a80ae4c4,74a407ea10c24ff0e2c30672740b06d1,South Coast B,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast B/ESCB-2.1-2_59.jpg,1623,1473
50,ESCB,ESCB-2.1-2_59.jpg,72337317,1242.3974609375,60.89553451538086,"Others (females, young males, juveniles)",Iguanas 2nd launch,e420d35a1ea646006eea5b67a80ae4c4,74a407ea10c24ff0e2c30672740b06d1,South Coast B,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast B/ESCB-2.1-2_59.jpg,1623,1473
51,ESCB,ESCB-2.1-2_59.jpg,72337317,295.64410400390625,258.57342529296875,"Others (females, young males, juveniles)",Iguanas 2nd launch,e420d35a1ea646006eea5b67a80ae4c4,74a407ea10c24ff0e2c30672740b06d1,South Coast B,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast B/ESCB-2.1-2_59.jpg,1623,1473
52,ESCB,ESCB-2.1-2_59.jpg,72337317,115.88079833984376,138.76866149902344,"Others (females, young males, juveniles)",Iguanas 2nd launch,e420d35a1ea646006eea5b67a80ae4c4,74a407ea10c24ff0e2c30672740b06d1,South Coast B,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast B/ESCB-2.1-2_59.jpg,1623,1473
53,FSCJ01,FSCJ01_205.jpg,72341302,795.330078125,896.3936157226562,Adult Male with a lek,Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast J,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast J/FSCJ01_205.jpg,1194,1143
54,FSCJ01,FSCJ01_205.jpg,72341302,869.881103515625,817.7008666992188,"Others (females, young males, juveniles)",Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast J,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast J/FSCJ01_205.jpg,1194,1143
55,FSCJ01,FSCJ01_205.jpg,72341302,868.1060791015625,869.7682495117188,"Others (females, young males, juveniles)",Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast J,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast J/FSCJ01_205.jpg,1194,1143
56,FSCJ01,FSCJ01_205.jpg,72341302,719.5956420898438,973.903076171875,"Others (females, young males, juveniles)",Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast J,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast J/FSCJ01_205.jpg,1194,1143
57,FSCJ01,FSCJ01_205.jpg,72341302,684.6868286132812,712.974365234375,"Others (females, young males, juveniles)",Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast J,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast J/FSCJ01_205.jpg,1194,1143
58,FSCJ01,FSCJ01_205.jpg,72341302,843.847412109375,737.82470703125,"Others (females, young males, juveniles)",Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast J,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast J/FSCJ01_205.jpg,1194,1143
59,FSCJ01,FSCJ01_205.jpg,72341302,748.5877075195312,710.0159912109375,"Others (females, young males, juveniles)",Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast J,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast J/FSCJ01_205.jpg,1194,1143
60,FSCJ01,FSCJ01_205.jpg,72341302,549.9158325195312,675.3678588867188,"Others (females, young males, juveniles)",Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast J,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast J/FSCJ01_205.jpg,1194,1143
61,FSCJ01,FSCJ01_205.jpg,72341302,244.0198516845703,733.3519897460938,"Others (females, young males, juveniles)",Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast J,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast J/FSCJ01_205.jpg,1194,1143
62,FSCJ01,FSCJ01_205.jpg,72341302,384.246826171875,688.3847045898438,Adult Male alone,Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast J,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast J/FSCJ01_205.jpg,1194,1143
63,FSCJ01,FSCJ01_205.jpg,72341302,205.26368713378903,432.1012573242188,Adult Male alone,Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast J,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast J/FSCJ01_205.jpg,1194,1143
64,FMO01,FMO01_83.jpg,72338369,1266.8978271484375,923.2702026367188,Adult Male alone,Iguanas 2nd launch,e420d35a1ea646006eea5b67a80ae4c4,74a407ea10c24ff0e2c30672740b06d1,Montura,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/Montura/FMO01_83.jpg,1404,1403
65,FMO01,FMO01_83.jpg,72338369,452.6248474121094,1188.7772216796875,Adult Male alone,Iguanas 2nd launch,e420d35a1ea646006eea5b67a80ae4c4,74a407ea10c24ff0e2c30672740b06d1,Montura,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/Montura/FMO01_83.jpg,1404,1403
66,ESCB,ESCB-2.1-1_75.jpg,72337237,113.34733581542967,52.99858474731445,Adult Male alone,Iguanas 2nd launch,e420d35a1ea646006eea5b67a80ae4c4,74a407ea10c24ff0e2c30672740b06d1,South Coast B,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast B/ESCB-2.1-1_75.jpg,1623,1472
67,EPS06,EPS06-2_212.jpg,72336132,789.9303588867188,301.8691101074219,"Others (females, young males, juveniles)",Iguanas 2nd launch,2b43a5981ef5e0c9345e32317105e429,c46159a74cc1f058c9cee2575138ae99,Punta Suárez,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/Punta Suárez/EPS06-2_212.jpg,822,814
68,FSCJ02,FSCJ02-1_34.jpg,72341427,456.61236572265625,676.2006225585938,Adult Male alone,Iguanas 2nd launch,99d0e32ac64ee21582472e5f08b1fbf0,adaaf6f43b5a95c1f5831f0462f369f5,South Coast J,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast J/FSCJ02-1_34.jpg,969,902
69,FMO05,FMO05-2_157.jpg,72338927,961.5877685546876,611.0277099609375,Adult Male alone,Iguanas 2nd launch,8bfe78a8dc879fc7aabe1ff94a42d74f,19835766ecbb50ec6fbe68caa85e4c63,Montura,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/Montura/FMO05-2_157.jpg,1088,1082
70,ESCB,ESCB-2.1-2_39.jpg,72337297,293.0922241210937,615.7333984375,Adult Male alone,Iguanas 2nd launch,0902fec4c0f0f1e6c1806146b103b9de,a0e2e9c21f449863bd484b72df76d5a0,South Coast B,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast B/ESCB-2.1-2_39.jpg,1623,1472
71,ESCB,ESCB-2.1-2_39.jpg,72337297,581.2289428710938,666.5810546875,"Others (females, young males, juveniles)",Iguanas 2nd launch,0902fec4c0f0f1e6c1806146b103b9de,a0e2e9c21f449863bd484b72df76d5a0,South Coast B,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/South Coast B/ESCB-2.1-2_39.jpg,1623,1472
72,FMO05,FMO05-1_62.jpg,72338870,249.9157867431641,1049.629150390625,Adult Male alone,Iguanas 2nd launch,0902fec4c0f0f1e6c1806146b103b9de,a0e2e9c21f449863bd484b72df76d5a0,Montura,/Users/christian/data/zooniverse/Images/Zooniverse_Goldstandard_images/2nd launch_without_prefix/Montura/FMO05-1_62.jpg,1088,1082
